,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
150,vertica_writer,vertica_writer,content.content_snapshot,iterator_v2: 592,dm_maker_sandbox.uniue_hotels_by_provider,5098012807062656926,4587654859837146202
151,vertica_writer,vertica_writer,metasearch.taxation,iterator_v2: 287,dm_maker_sandbox.metasearch_cost,5355645715358471008,8939763255686406667
152,vertica_writer,vertica_writer,hotcore.hotel_bans,iterator_v2: 1492,dm_maker_sandbox.reprice_competitor_feeds,4010481418262206556,4382342672258910404
153,vertica_writer,vertica_writer,partners.order_metaorder,iterator_v2: 794,dm_maker_sandbox.payota_data_v6,2910863334397978232,3724940603889488352
154,vertica_writer,vertica_writer,partners.partners_contract,iterator_v2: 1192,dm_maker_sandbox.b2b_product_conversion_v1,5767082907166327490,4434703051011755316
155,vertica_writer,vertica_writer,dimensions.session_channel_level,iterator_v2: 1108,analytics.attribution_order_hotel_channels,8164071608209403248,2365473365588680476
156,vertica_writer,vertica_writer,ostrota.orders_orderitem,iterator_v2: 853,dm_maker_sandbox.payota_b2c_v2,5396322364307994377,8699040678553516095
157,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounttype,iterator_v2: 771,dm_maker_sandbox.order_descriptive_attributes,7164336259183570995,6645165566498032076
158,vertica_writer,vertica_writer,analytics.kpis_sessions,iterator_v2: 53,dimensions.session_locale,6208040943530262259,4387852689345540631
159,vertica_writer,vertica_writer,analytics.agent_team_history,iterator_v2: 826,dm_maker_sandbox.ops_costs_extra_services_action_log,4033282795251918280,2693682570186105977
160,vertica_writer,vertica_writer,analytics.hit_funnel,iterator_v2: 793,dm_maker_sandbox.partners_looks_chain_v3,3146418025069425003,2522196090547229490
161,vertica_writer,vertica_writer,asterisk.agent,iterator_v2: 462,dm_maker_sandbox.agent_booking,9124863967523760237,847624895704079127
162,vertica_writer,vertica_writer,asterisk.cdr_channels,iterator_v2: 1050,dm_maker_sandbox.precheck_ops_report,8554073396247668363,925337664048340514
163,vertica_writer,vertica_writer,weblogs2.hit_funnel_rate,iterator_v1: 93,analytics.b2c_markup,5250396001586589285,6853790457612357659
164,vertica_writer,vertica_writer,ostrota.upsell_userupsell,iterator_v2: 1122,dm_maker_sandbox.upsell_partner,8326323667956073267,1909331715592789998
165,vertica_writer,vertica_writer,analytics.product_sessions,iterator_v2: 1175,dm_maker_sandbox.filters_in_searches_daily_v3,3502172141479995682,4104956115533117781
166,vertica_writer,vertica_writer,public.booking,iterator_v2: 398,analytics.penalty_for_reconcile,3120000265886404500,3566708175159196349
167,vertica_writer,vertica_writer,weblogs2.redir_clicktripz,iterator_v2: 134,analytics_sandbox.__sessions_clicktripz_20200227,854378117597517226,6643479000172189339
168,vertica_writer,vertica_writer,crm.tickets_ticket,iterator_v2: 1565,dm_maker_sandbox.tpp_balance_order_base,8081032429768298919,6896862783426207308
169,vertica_writer,vertica_writer,analytics.currency_converter,iterator_v2: 602,analytics.session_yield,2726130926009016445,8582445295319135111
170,vertica_writer,vertica_writer,analytics.calendar,iterator_v2: 1103,dm_maker_sandbox.historical_data_completeness,4414217799599358126,1564456047364042239
171,vertica_writer,vertica_writer,diadmin.tpp_payment,iterator_v2: 997,analytics.tpp_payments,8429808062658753703,5082398504168116573
172,vertica_writer,vertica_writer,payota.user_credit_card,iterator_v2: 687,dm_maker_sandbox.payota_data,6306962658381503699,7628793108753799686
173,vertica_writer,vertica_writer,actualize.rate_abnormally_by_country,iterator_v2: 684,dm_maker_sandbox.booking_base_v2,8443399499384032240,7539687845680944940
174,vertica_writer,vertica_writer,public.booking,iterator_v2: 1232,dm_maker_sandbox.session_multichannel_v2,3120000265886404500,7203057405901270778
175,vertica_writer,vertica_writer,analytics.order_base,iterator_v2: 1423,analytics.order_descriptive_attribute,9030169330647550503,8009192990517496847
176,vertica_writer,vertica_writer,analytics.order_base,iterator_v2: 1427,dm_maker_sandbox.order_cos,9030169330647550503,2331290905292182281
177,vertica_writer,vertica_writer,analytics.sessions,iterator_v2: 462,dm_maker_sandbox.agent_booking,5891324045777245671,847624895704079127
178,vertica_writer,vertica_writer,ostrota.fidelity_fidelityaccounthistory,iterator_v2: 514,dm_maker_sandbox.fidelity_transactions_economics,273259841203534140,4601887301744518733
179,vertica_writer,vertica_writer,ostrota.orders_order,iterator_v2: 1115,dm_maker_sandbox.order_test_5_log,6608939012850644849,4995030240049336034
180,vertica_writer,vertica_writer,extranet.hotels_roomcategory,iterator_v2: 1658,dm_maker_sandbox.apart_fraud_RnA,5749005923391506721,4995693623981707413
181,vertica_writer,vertica_writer,google_spreadsheet.operations_timetable,iterator_v2: 735,dm_maker_sandbox.precheck_cost_model_costs,2192918778922288818,2961565592033792403
182,vertica_writer,vertica_writer,dimensions.session_channel_level,iterator_v2: 1443,dm_maker_sandbox.attribution_proportion_smearing_test4,8164071608209403248,5346809424098393224
183,vertica_writer,vertica_writer,metasearch.tripadvisor_cpa_markets,iterator_v2: 285,dm_maker_sandbox.metasearch_cost,8662598678478340318,8939763255686406667
184,vertica_writer,vertica_writer,analytics.ota_users,iterator_v2: 720,analytics.b2b_chrome_extension,8672093173837700470,4415697601381944402
